Artist name,Song name,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration(ms),Track URI,TopList,Year
The Highway Men,Michael,0.543,0.202,0,-14.904,1,0.0275,0.754,2.52e-05,0.206,0.608,107.629,164638,spotify:track:26zENYvXlM8Bw7gcxWOl44,no,2011
Connie Francis,Together,0.324,0.316,0,-11.163,1,0.0336,0.91,0.0075,0.135,0.265,116.339,173573,spotify:track:5njOmyCOnuSrh3F7EwcKv7,no,2005
Helen Shapiro,Walking Back To Happiness,0.661,0.782,8,-5.275,1,0.0757,0.641,0,0.165,0.818,97.378,147667,spotify:track:24SygQh7IJluwXXuMSYSS1,no,2013
Eddie Hodges,I'm Gonna Knock on Your Door,0.767,0.87,2,-6.756,1,0.034,0.814,0.0037,0.0641,0.991,126.293,126267,spotify:track:6C5IC9bZ0q6mI16Hay23gB,no,2010
Ray Charles,Hit The Road Jack,0.599,0.704,8,-8.566,0,0.243,0.714,0,0.521,0.95,173.043,120173,spotify:track:1blficLzeYlqZ7WtIxulLq,no,2013
Bobby Vee,Take Good Care Of My Baby - 1990 Remastered,0.491,0.431,1,-12.257,1,0.0609,0.698,0,0.124,0.661,82.445,150867,spotify:track:1MR7XamWS0XH6vZxeeRdE0,no,2011
Dion,Runaround Sue,0.364,0.607,2,-9.791,1,0.125,0.451,0,0.251,0.598,79.987,171600,spotify:track:1DndHckdH9m5rp6gYP086b,no,1961
Jim Reeves,You're the Only Good Thing (That's Happened to Me),0.266,0.203,7,-14.562,1,0.0323,0.802,0.00592,0.215,0.21,75.717,139733,spotify:track:4ty2Bq6nZqNUxdrmKXRWtR,no,2009
Neil Sedaka,"Happy Birthday, Sweet Sixteen",0.567,0.689,10,-7.656,0,0.035,0.776,0,0.0946,0.853,79.679,157840,spotify:track:6ecplvphADkMWkEtbONub7,no,1999
Cliff Richard,The Young Ones,0.647,0.624,7,-6.531,1,0.0253,0.0263,0.0158,0.285,0.853,136.893,192307,spotify:track:2mNqpPz23DoRbOwmZxpdtl,no,2009
Chubby Checker,The Twist,0.525,0.838,4,-8.42,1,0.0318,0.0134,0.0053,0.0382,0.972,155.03,158867,spotify:track:6DSvUZQdqtNfkJI4cAiUsM,no,1962
Russ Conway,Lesson One,0.591,0.87,1,-8.646,1,0.0352,0.575,0.861,0.0751,0.959,94.908,149627,spotify:track:0kHgr1XOw0MwnuMw8CZgRy,no,2002
The Shadows,Wonderful Land,0.477,0.411,0,-12.441,1,0.0278,0.308,0.956,0.419,0.508,123.992,126027,spotify:track:65WZdRnOStyKDVLm9yphEt,no,1996
Joe Brown & The Bruvvers,A Picture of You,0.607,0.801,9,-6.259,1,0.0459,0.279,0,0.0921,0.845,93.975,140201,spotify:track:0IVzDnFzHuKpUOnLRKQ7Nt,no,2013
Ray Charles,I Can't Stop Loving You,0.316,0.344,5,-9.223,1,0.0332,0.687,0,0.252,0.343,78.731,252880,spotify:track:5WElvv9RgXsbxIYwfY9mPk,no,2011
Jim Reeves,Adios Amigo,0.463,0.128,10,-17.919,1,0.0348,0.904,4.48e-06,0.0945,0.226,79.952,151173,spotify:track:6J1HWy2pduS8uK2t6Xs0q2,no,1997
Paul Anka,A Steel Guitar and a Glass of Wine (with Ray Ellis & His Orchestra),0.692,0.595,5,-10.899,1,0.0433,0.111,0,0.398,0.967,127.006,135133,spotify:track:54xxVmu4bycyQ7psgJdzrh,no,2000
The Shadows,Guitar Tango,0.423,0.649,2,-6.886,1,0.0304,0.141,0.766,0.243,0.766,129.95,179827,spotify:track:2oDAQ9ywW5X21iyqxbGfTu,no,1996
Tommy Roe,Sheila,0.563,0.637,2,-8.565,0,0.067,0.0324,0.000101,0.15,0.506,131.379,127773,spotify:track:10vNiMmicAiPcU44JkLMJ8,no,2011
Nat King Cole,Ramblin' Rose,0.431,0.379,9,-8.615,1,0.0267,0.794,0,0.303,0.31,97.061,167853,spotify:track:6bZlab0NrNteVppLu9C2Zy,no,1962
Frankie Valli & The Four Seasons,Sherry,0.703,0.478,7,-8.062,1,0.0441,0.626,0,0.113,0.734,117.562,152160,spotify:track:0NpvdCO506uO58D4AbKzki,no,2003
Chubby Checker,Limbo Rock,0.745,0.894,8,-4.811,1,0.0376,0.154,0.000646,0.0753,0.971,87.498,148520,spotify:track:6FXjVsmKPW93LXRFYhfmmw,no,1962
Elvis Presley,Return to Sender,0.838,0.616,8,-6.502,1,0.0433,0.575,0,0.0785,0.971,131.719,128307,spotify:track:2cdzutoqFK6sfW6exi7oXh,no,2002
Cliff Richard,Bachelor Boy,0.413,0.499,2,-10.709,1,0.0332,0.639,0,0.084,0.852,200.541,122200,spotify:track:0xLuApPQoEmMIx7VKE1QS8,no,1977
Andy Williams,Can't Get Used to Losing You,0.428,0.208,0,-12.142,1,0.0388,0.886,3.11e-05,0.0649,0.841,181.481,142093,spotify:track:5QpTtwgc93tQy5DOaQowCj,no,2009
The Beatles,From Me To You - Mono / Remastered,0.581,0.821,0,-4.387,1,0.0318,0.507,0,0.108,0.968,136.145,116160,spotify:track:2Q2Gu7Bv8iLenuygtBgDUw,no,2000
The Beatles,She Loves You - Mono / Remastered,0.308,0.895,7,-5.157,1,0.0463,0.389,0,0.177,0.902,150.109,142653,spotify:track:7zmMlHeeN2DW8D8aKQYC0i,no,1973
The Beatles,Please Please Me - Remastered,0.527,0.48,4,-9.61,1,0.028,0.334,0,0.0702,0.706,139.388,120853,spotify:track:2Iccm3cKBQHWt5yk0yX9nh,no,1963
Billy J. Kramer,Do You Want to Know a Secret?,0.533,0.538,4,-9.829,1,0.0312,0.763,0,0.394,0.741,137.495,123667,spotify:track:1Soa6kimbhHpUhKNXAAE6P,no,1997
Billy J. Kramer & The Dakotas,Bad To Me - 2002 Digital Remaster,0.646,0.645,2,-5.933,1,0.0543,0.66,0,0.0985,0.759,127.094,137877,spotify:track:61mIeJ0vJub1KRtb1VV7Qz,no,2011
Chris Montez,Some Kinda Fun,0.695,0.714,0,-6.426,1,0.119,0.107,0,0.103,0.933,80.064,147973,spotify:track:444KcU3lpVKUzRt12q1Tz2,no,1962
Chuck Berry,Let It Rock - Single Version,0.645,0.832,5,-9.873,0,0.0427,0.799,1.05e-06,0.353,0.964,164.842,105867,spotify:track:3vSvZP08QFAb58Ge3ApK6Z,no,1982
Cliff Richard,Lucky Lips - 1998 Remaster,0.63,0.802,4,-5.028,1,0.0325,0.445,0,0.168,0.945,144.386,162733,spotify:track:2pzuO3TLbiNBAOwkc5HIcL,no,2015
The Crystals,Then He Kissed Me,0.431,0.678,4,-7.945,1,0.0365,0.7,6.37e-06,0.199,0.633,135.919,158685,spotify:track:7jeOETwLUP84mPQzxlD5nh,no,2011
The Crystals,Da Doo Ron Ron (When He Walked Me Home),0.528,0.819,3,-7.301,1,0.0477,0.491,3.85e-05,0.171,0.609,148.6,140120,spotify:track:4ySbMLgFkeGPErd0GAdSti,no,2011
Elvis Presley,Kiss Me Quick,0.558,0.654,10,-8.966,1,0.0507,0.633,0.000191,0.193,0.945,133.246,167973,spotify:track:0JFP2SG0y4cbv5T80pHnxQ,no,2016
Elvis Presley,(You're The) Devil In Disguise,0.495,0.579,5,-13.794,1,0.16,0.591,0.135,0.0899,0.889,121.99,140373,spotify:track:4Aco79Z1uqNdJVVaAuP3BF,no,1968
Fats Domino,Red Sails In the Sunset,0.413,0.486,8,-6.193,1,0.0322,0.699,3.49e-05,0.111,0.705,79.652,169691,spotify:track:06SJZaUbQI0G9YcwkFaCCX,no,2011
Gene Pitney,Twenty Four Hours From Tulsa,0.502,0.537,0,-9.022,1,0.0341,0.619,0,0.352,0.587,79.124,179973,spotify:track:274TzV9luSgzNFPJjUTIKq,no,2005
Helen Shapiro,Queen for Tonight,0.611,0.444,10,-10.599,1,0.0363,0.477,0,0.183,0.958,117.473,131333,spotify:track:6VJosT2Ir5CIwPTuXg0D8F,no,1990
Ray Charles,Take These Chains From My Heart,0.433,0.118,5,-11.853,1,0.0281,0.716,0,0.114,0.51,100.566,176573,spotify:track:3ufubOjCWOU7jzConBVQdG,no,2011
The Rolling Stones,I Wanna Be Your Man,0.321,0.858,0,-6.785,1,0.0487,0.187,0.00369,0.239,0.839,166.629,103213,spotify:track:3LN3Ahb0LjdGTHnGRjb054,no,1989
The Rolling Stones,Come On,0.683,0.871,10,-6.122,0,0.148,0.767,0,0.0491,0.885,85.114,108147,spotify:track:6iHTeKrfBPkOFJX4KacRDM,no,2004
The Shadows,Foot Tapper,0.544,0.796,0,-10.67,1,0.029,0.598,0.901,0.0498,0.969,89.356,154867,spotify:track:1nP6YO1N482kmFzZUrwP8L,no,1996
Trini Lopez,If I Had a Hammer - Remastered,0.555,0.94,11,-8.188,0,0.0752,0.432,1.11e-06,0.952,0.922,86.336,180930,spotify:track:2dAsVQi6Z1KP9Y0Ccb4fPI,no,2014
Adam Faith,I Love Being in Love with You,0.565,0.661,7,-6.799,1,0.0311,0.489,0,0.0476,0.878,131.011,123720,spotify:track:6ler5GlqyFsWKdRgsupo7M,no,1989
Billy J. Kramer,Little Children,0.576,0.528,10,-9.832,1,0.0325,0.731,3.64e-05,0.156,0.707,104.979,167507,spotify:track:3uSVoyGmhCVD9rFDFGipw0,no,1997
Chuck Berry,No Particular Place To Go - Single Version,0.516,0.758,7,-9.116,1,0.0478,0.437,0.000304,0.161,0.975,128.591,161773,spotify:track:7uSi7n76VSnofwXntsSJha,no,2019
Cliff Richard,On the Beach - 1998 Remaster,0.546,0.813,2,-4.356,1,0.051,0.127,0,0.125,0.942,157.639,153000,spotify:track:1j9AbyvfarfRwHDnNpCeaL,no,2015
Dionne Warwick,Anyone Who Had a Heart,0.505,0.0477,8,-23.032,1,0.0278,0.91,2.61e-06,0.0675,0.309,78.856,184227,spotify:track:2BQZvZsA9SRafvWEBSQnri,no,1964
Dionne Warwick,Reach Out for Me,0.671,0.334,0,-9.122,1,0.0299,0.685,0,0.0694,0.573,110.899,172400,spotify:track:0CxAi3kh5HrRsYVU6d6X2a,no,1964
Elvis Presley,Such a Night,0.418,0.766,11,-11.415,1,0.0862,0.747,0,0.222,0.906,171.755,178760,spotify:track:1vGfZYrNSxT72PdgToMubU,no,1960
Georgie Fame & The Blue Flames,"Yeh, Yeh",0.633,0.535,3,-9.383,1,0.0742,0.285,0,0.0976,0.638,89.103,164667,spotify:track:1PYpdnXFzFO4VM5K8G4PCu,no,1980
Jim Reeves,I Love You Because,0.557,0.152,5,-16.91,1,0.0319,0.912,4.41e-06,0.0906,0.457,110.879,165453,spotify:track:771mxqxRBBAWTzBUcTJP3A,no,1963
Jim Reeves,There's a Heartache Following Me,0.505,0.345,9,-12.453,1,0.0294,0.772,0.000499,0.125,0.649,104.98,124067,spotify:track:6oZ33z5XHoLYZXmDSzg5A1,no,2009
The Kinks,You Really Got Me - Remastered,0.588,0.948,8,-4.073,1,0.0974,0.147,7.92e-05,0.0787,0.962,137.294,134067,spotify:track:09nZ9ZDWq1rTkmM3WjvMvF,no,2014
Marianne Faithfull,As Tears Go By,0.518,0.584,0,-8.545,1,0.0266,0.591,2.47e-05,0.279,0.703,127.702,157507,spotify:track:0bpYzNBcREpwTJFmtptCNU,no,2013
Mary Wells,My Guy - Single Version,0.69,0.543,10,-8.686,1,0.0463,0.688,1.93e-06,0.162,0.927,126.459,171400,spotify:track:7arXVtGNJPa7aOHiKOeUsl,no,2008
The Newbeats,Bread and Butter,0.696,0.555,2,-14.59,1,0.0462,0.774,0.0139,0.152,0.911,164.443,122720,spotify:track:1CTNVYg6BvhXj6HeIdzkdR,no,2008
Peter And Gordon,A World Without Love,0.548,0.827,4,-6.197,1,0.0336,0.147,0,0.147,0.777,130.043,164760,spotify:track:7fO6hgP2MnAjVtSxResRw2,no,1999
The Rolling Stones,Little Red Rooster,0.728,0.442,7,-11.619,1,0.0443,0.0574,0.0487,0.125,0.677,109.365,184507,spotify:track:0wnhHBw4pHSC5ClLLzkL9K,no,1989
The Beach Boys,"Help Me, Rhonda - Remastered",0.544,0.748,1,-6.243,1,0.0298,0.311,0.000716,0.0633,0.825,139.739,168240,spotify:track:3haZcHm3HydDVxm3je3Zmg,no,1965
Billy J. Kramer,Trains and Boats and Planes,0.602,0.449,5,-10.242,1,0.0288,0.714,0.000404,0.103,0.448,111.209,170067,spotify:track:7urWTFngb8AuSdmLpyfd9H,no,1991
Burt Bacharach,Trains And Boats And Planes,0.457,0.291,7,-16.258,1,0.0286,0.593,0.209,0.145,0.322,107.297,169027,spotify:track:1vwUfNxcJzPSWMLoQM7PKW,no,1997
Cher,All I Really Want To Do,0.549,0.256,3,-15.933,1,0.034,0.253,0,0.226,0.244,124.332,178147,spotify:track:7mkhdRep3PFme6KECigXsS,no,1965
The Dave Clark Five,Everybody Knows - 2019 - Remaster,0.481,0.523,3,-10.61,1,0.0267,0.0748,0,0.151,0.605,99.451,139847,spotify:track:1KIFtde8Ds3Ay0S9LTUHfS,no,2008
Donovan,Colours - Single Version,0.458,0.621,4,-11.507,1,0.0262,0.0627,0.00806,0.304,0.696,101.748,165200,spotify:track:4aDBO2DBS6XPhnyHhALxYz,no,1965
Four Tops,It's The Same Old Song,0.707,0.671,2,-9.125,0,0.0295,0.131,0,0.138,0.98,125.179,167440,spotify:track:7GK0mpT743SoDa9K3muXks,no,2019
Herb Alpert & The Tijuana Brass,Spanish Flea,0.832,0.53,8,-11.55,1,0.0788,0.404,0.956,0.0669,0.867,81.673,126893,spotify:track:0fmNiN85g1XF1NemAGY7G2,no,1965
The Hollies,I'm Alive - 2003 Remaster,0.463,0.56,2,-8.844,0,0.0314,0.0504,0,0.512,0.773,132.561,147093,spotify:track:06a2n0rLyO2pqJ6rg35A0X,no,2014
The Ivy League,Tossing and Turning,0.661,0.904,9,-8.873,1,0.138,0.189,0,0.177,0.565,124.203,141784,spotify:track:7tWAXtZi5NXiQoP9eN78Yk,no,1965
The Kinks,See My Friends,0.464,0.757,5,-6.425,0,0.0366,0.208,0,0.316,0.356,125.639,166747,spotify:track:7yKrqTcop7Fz3W2EuBiOHW,no,2002
Marianne Faithfull,Come And Stay With Me,0.394,0.422,5,-11.658,1,0.0268,0.623,0.000274,0.0842,0.638,77.754,147680,spotify:track:7C9XAsQ9QaOFlgkK7oJLFZ,no,1965
The Moody Blues,I Don't Want To Go On Without You,0.37,0.411,5,-11.206,1,0.0369,0.78,0,0.0626,0.761,179.835,164080,spotify:track:0BO0dMXqddiSrvTv3jJkUc,no,1960
Peter And Gordon,To Know You Is to Love You - Mono; 2003 Remaster,0.325,0.529,7,-10.013,1,0.0385,0.766,0,0.352,0.552,95.989,157000,spotify:track:3AfC4lOuTrVRBYN5MP9O2n,no,2009
Small Faces,What'Cha Gonna Do About It,0.645,0.683,4,-8.181,0,0.128,0.169,0,0.109,0.618,76.694,116893,spotify:track:5UvKIFS3OCmwQ0WYiPUmQi,no,1996
The Supremes,Back In My Arms Again,0.696,0.521,0,-11.168,1,0.0273,0.0182,1.47e-05,0.404,0.479,121.215,174307,spotify:track:2WjW8DjQru6Ic4KvYDqLys,no,1965
The Toys,A Lover's Concerto,0.671,0.867,2,-2.706,1,0.0571,0.436,0,0.139,0.839,120.689,159560,spotify:track:5NTKca4fLomoBPNlKlXLUs,no,2016
Unit 4 + 2,Concrete And Clay,0.631,0.784,1,-9.045,1,0.0374,0.242,0,0.0448,0.969,100.749,136067,spotify:track:0fXd3B3PbDr1fQvgZ2ZLfV,no,2011
The Walker Brothers,My Ship Is Coming In - Stereo Version,0.344,0.53,2,-10.002,1,0.0308,0.328,0,0.219,0.502,93.097,175733,spotify:track:6eGNT0pmTvFCUDh3C5JraU,no,1992
The Walker Brothers,Make It Easy On Yourself,0.357,0.527,9,-8.99,1,0.0357,0.671,0.00363,0.201,0.408,81.564,193987,spotify:track:5DNmWyeY9sildeeHnmIImG,no,1965
The Rolling Stones,19th Nervous Breakdown,0.488,0.823,4,-7.184,1,0.0389,0.0155,0.0631,0.29,0.846,96.359,236400,spotify:track:4N1a2ns1KYTiwqwK9O0Z24,no,1971
The Hollies,I Can't Let Go,0.441,0.569,7,-7.996,1,0.0353,0.486,1.3e-06,0.108,0.71,128.194,147040,spotify:track:4SOiKSuTOnp3FAFdN5ElYb,no,1965
The Kinks,Dedicated Follower Of Fashion (Single Version),0.403,0.81,0,-6.19,1,0.0352,0.025,0,0.0999,0.892,172.819,181107,spotify:track:1ByX0SvGju4kV0DIMVxVQl,no,2014
The Who,Substitute - Single Version,0.375,0.897,2,-7.551,1,0.0484,0.0479,0,0.0612,0.712,135.553,228626,spotify:track:2SWpDaorS0j7fXFj9AJtFG,no,2014
Crispian St. Peters,The Pied Piper,0.823,0.406,11,-16.694,1,0.0568,0.703,0,0.154,0.972,125.465,150933,spotify:track:2SSMbMqXcv8mECBoSSYRPV,no,2012
Manfred Mann,Pretty Flamingo - 2007 Remastered Version,0.546,0.595,7,-8.159,1,0.0272,0.0654,0,0.81,0.858,113.511,149680,spotify:track:06jp5Ww9PGIOGDZoA30wxj,no,2007
The Mamas & The Papas,California Dreamin',0.554,0.667,1,-10.226,0,0.0342,0.628,0,0.0486,0.597,112.749,157960,spotify:track:63rva3TBizr6x1Yp5uwKfD,no,1966
Roy Orbison,Lana,0.686,0.53,1,-10.504,0,0.0291,0.724,0.0102,0.353,0.925,94.621,138293,spotify:track:1jgwAJte9RGkVuxx0ixakt,no,2006
Chris Montez,The More I See You,0.67,0.566,3,-7.674,1,0.0301,0.804,0,0.132,0.641,124.165,159000,spotify:track:5iWxmbOfOFdCvwt6vPw4e5,no,2006
Dave Berry,Mama,0.611,0.405,10,-12.306,0,0.0292,0.503,0.78,0.1,0.76,93.83,171093,spotify:track:1VucR9XNTGWXaIxOlHHid6,no,2010
Petula Clark,I Couldn't Live Without Your Love,0.538,0.566,2,-9.002,1,0.0309,0.198,0,0.099,0.509,129.176,174560,spotify:track:0neniOq88zX3RLJmYffzjc,no,2003
Otis Redding,My Lover's Prayer,0.688,0.224,9,-13.569,1,0.0466,0.847,6.56e-05,0.3,0.521,123.459,191053,spotify:track:23DITgKYutJaurSN3EAZ2Z,no,1992
The Beatles,Eleanor Rigby - Remastered,0.581,0.28,4,-9.091,0,0.0381,0.936,1.56e-05,0.305,0.813,137.831,126533,spotify:track:77f3aNeabAbOaSB32Sd5QE,no,1966
Chris Montez,There Will Never Be Another You,0.693,0.496,7,-8.233,1,0.0342,0.618,0,0.181,0.779,127.698,168427,spotify:track:6TEo03XMR5SrzrT8BfeCw0,no,2006
Four Tops,"Reach Out, I'll Be There",0.604,0.695,3,-5.791,0,0.0278,0.0261,0,0.159,0.725,119.668,180600,spotify:track:2bNZD0qAcMAAsAGlASSETN,no,2008
The Supremes,You Keep Me Hangin' On - Stereo Version,0.683,0.647,8,-6.748,0,0.0536,0.239,0,0.119,0.716,128.334,163067,spotify:track:5RZ2l6TkDgWdSbo5fZDKn4,no,2000
Aretha Franklin,Chain of Fools,0.701,0.672,10,-6.551,1,0.032,0.0203,5.4e-06,0.518,0.896,116.969,163040,spotify:track:2ViTfNKtokuceV8WGEYKU7,no,2018
Eric Burdon,When I Was Young,0.652,0.67,5,-11.09,0,0.0335,0.268,0.000526,0.116,0.47,128.184,183693,spotify:track:0gQ6kcmhg3NyV3DbVUpdnC,no,2015
Four Tops,Walk Away Renee,0.422,0.717,9,-3.159,1,0.0364,0.193,0,0.09,0.6,116.18,163827,spotify:track:740ylz8yBC0mLz7SF18MA6,no,1997
Pink Floyd,See Emily Play - 2016 Remastered Version,0.438,0.754,2,-7.035,1,0.0381,0.211,0,0.124,0.435,123.744,174573,spotify:track:4snGtfzYdy42j8SGavmmuz,no,2016
1910 Fruitgum Company,Simon Says,0.724,0.728,4,-5.807,1,0.0335,0.157,0.0129,0.16,0.986,135.46,134680,spotify:track:4HOXV3cokTWAvR9ZVQi6vW,no,2011
Andy Williams,Can't Take My Eyes Off You,0.629,0.397,0,-10.483,1,0.034,0.455,0.00011,0.504,0.561,124.563,192840,spotify:track:00jlyC6x233qlS1vhLHdA3,no,2009
Aphrodite's Child,Rain And Tears,0.304,0.46,2,-11.051,0,0.0285,0.0937,2.05e-05,0.0478,0.237,73.298,194573,spotify:track:5vMflmMxo70aC1cJgDAbPi,no,1999
Betty Everett,Its In His Kiss,0.576,0.76,9,-3.935,1,0.1,0.656,0,0.142,0.939,121.496,133982,spotify:track:6TNCYMSq7L3SfOLcGbYHFz,no,2010
Jessie Reyez,LOVE IN THE DARK,0.511,0.333,11,-8.176,0,0.0266,0.801,6.06e-05,0.12,0.265,101.732,240053,spotify:track:6WrHKidpEVkYKX3vSQhBgL,no,2020
Katy Perry,Chained To The Rhythm,0.446,0.793,0,-5.365,1,0.156,0.089,0,0.211,0.47,189.891,237915,spotify:track:5ndfVSDyPq90jaIUhNPeby,no,2017
Sam Smith,Too Good At Goodbyes - Edit,0.653,0.378,5,-8.273,1,0.0533,0.658,0,0.177,0.54,91.835,201000,spotify:track:0mel2N9Ws9r4yLQn5QE21Y,no,2017
Avicii,Lonely Together (feat. Rita Ora),0.655,0.666,5,-5.309,1,0.0612,0.134,2.12e-05,0.0683,0.272,102.977,181812,spotify:track:2OALaHcDdKkjYEpAr0Qzab,no,2017
Clean Bandit,Rather Be (feat. Jess Glynne),0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,227833,spotify:track:6o4BYWzrQvfaFmQhm8Zq2v,no,2015
Avicii,Addicted To You,0.569,0.785,1,-4.057,0,0.0457,0.0505,1.12e-06,0.086,0.303,128.031,148387,spotify:track:0xIVvRmjztR1AwuHrkhH41,no,2013
Kelly Clarkson,Stronger (What Doesn't Kill You),0.562,0.939,0,-4.282,1,0.0475,0.046,0,0.112,0.684,116.044,221947,spotify:track:1nInOsHbtotAmEOQhtvnzP,no,2011
Ali Gatie,It's You,0.732,0.463,11,-6.972,0,0.0287,0.374,0,0.194,0.397,95.971,212607,spotify:track:6moU77g9RQyMzHNuKEaQKq,no,2019
Bastille,Can’t Fight This Feeling,0.319,0.307,9,-11.45,1,0.0323,0.922,0.00284,0.0744,0.175,78.211,198889,spotify:track:6lYNtepnbJVzR0tAxj2lW7,no,2019
Dermot Kennedy,Outnumbered,0.614,0.684,0,-5.79,1,0.157,0.247,0,0.0976,0.258,156.85,245700,spotify:track:6UjZ2Yx2g2a52XxiA8ONxZ,no,2019
Dermot Kennedy,All My Friends,0.509,0.658,0,-6.348,1,0.0753,0.226,0,0.329,0.196,104.401,247060,spotify:track:70pP6E6VvznsfrSsznnQnk,no,2019
Ellie Goulding,Flux,0.518,0.465,0,-5.903,1,0.0273,0.834,0,0.203,0.302,93.024,229783,spotify:track:4zb3kFL9fXrrfTwIY4CcDy,no,2019
Freya Ridings,You Mean The World To Me,0.31,0.279,3,-7.363,1,0.0275,0.563,2.33e-05,0.111,0.157,79.732,192332,spotify:track:6NIrereknKrfVwLbI6iCcz,no,2019
James Arthur,Falling Like The Stars,0.296,0.351,6,-9.538,1,0.0351,0.823,1.5e-06,0.11,0.19,177.596,212720,spotify:track:15xWRPHQMeqgdkGzInx3PY,no,2019
James Arthur,Quite Miss Home,0.578,0.43,10,-6.396,1,0.0282,0.608,2.67e-06,0.117,0.156,136.824,243187,spotify:track:2deFH5zveEBEUuURpqTN3C,no,2019
Lewis Capaldi,Bruises,0.572,0.319,4,-6.206,1,0.0685,0.963,0,0.161,0.359,110.922,218492,spotify:track:7x91w5f5x7UayENcGAP5i2,no,2017
Lewis Capaldi,Hold Me While You Wait,0.688,0.53,11,-5.507,1,0.0333,0.443,0,0.0995,0.162,106.958,205687,spotify:track:6700Z4Izi8EbB6JNthU6Ma,no,2019
Liam Gallagher,Once,0.39,0.646,6,-3.961,1,0.0372,0.0904,0,0.114,0.271,120.755,213677,spotify:track:3bCwWfwMOpcltYlt17gIRO,no,2019
Miley Cyrus,Mother's Daughter,0.681,0.865,1,-4.132,0,0.0594,0.00464,0.00169,0.149,0.528,91.017,219080,spotify:track:2WyRfGeHo97VC5mP1BBSzr,no,2019
Sam Smith,"Fire On Fire - From ""Watership Down""",0.584,0.407,1,-7.356,0,0.046,0.476,0,0.18,0.341,115.124,246735,spotify:track:5rFj8OzffT0iggSjcBaeND,no,2018
Sarah Jeffery,Queen of Mean,0.543,0.787,8,-6.52,1,0.241,0.248,0,0.0778,0.343,173.702,189397,spotify:track:4o05DiC0RQ9DNtGJGauwna,no,2019
Loren Allred,Never Enough,0.277,0.394,8,-8.903,1,0.0336,0.423,0,0.0952,0.227,86.777,207787,spotify:track:0Gl5s8IhMmQE5YQwM8Qx1J,no,2017
Cheat Codes,Only You (with Little Mix),0.607,0.74,4,-4.793,0,0.172,0.0829,0,0.105,0.219,108.05,189401,spotify:track:54l9GJGQ1UCFKe2tzt1Vxt,no,2018
Hailee Steinfeld,Capital Letters,0.671,0.817,0,-5.493,1,0.0797,0.0387,1.02e-05,0.121,0.494,100.071,219373,spotify:track:0m6TrXRLlNFLkOGiW38kDf,no,2018
Imagine Dragons,Next To Me,0.385,0.687,2,-4.426,1,0.0592,0.328,0.000163,0.0443,0.351,113.669,230289,spotify:track:7EUfNvyCVxQV3oN5ScA2Lb,no,2017
Kelly Clarkson,Never Enough,0.398,0.512,8,-7.148,1,0.0486,0.139,0,0.115,0.0956,133.659,204133,spotify:track:4eGfldSRct5z9tQZDp5R5Y,no,2018
P!nk,A Million Dreams,0.312,0.499,7,-6.282,1,0.0397,0.272,0,0.0901,0.191,148.173,273640,spotify:track:0oagwWkGlBoACUuKvTmqZV,no,2018
James Arthur,Empty Space,0.404,0.531,1,-4.328,1,0.103,0.215,0,0.0521,0.321,164.848,214227,spotify:track:1uru26I2JKd2mQZt0MDCUe,no,2018
Amy Wadge,Faith's Song,0.565,0.16,11,-11.558,1,0.0299,0.889,1.11e-05,0.116,0.344,82.758,172059,spotify:track:4HFUxZOWqVemXYF1T7QQ1l,no,2018
James Arthur,Safe Inside,0.317,0.547,8,-6.549,1,0.0366,0.187,0,0.121,0.11,117.332,222173,spotify:track:5ooilrQAnOJbUjq7IDm8lY,no,2016
Lorde,Liability,0.604,0.224,10,-11.118,0,0.113,0.925,0,0.134,0.326,84.109,172061,spotify:track:0xBsZrUrsZcCCrpxryZDHc,no,2017
Lucie Jones,Never Give up on You,0.41,0.372,5,-8.181,1,0.0419,0.397,0,0.325,0.253,128.437,179948,spotify:track:67bhFQT17Kh4Z7GkyQHGYG,no,2017
Sia,"Helium - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",0.409,0.413,4,-6.722,1,0.0296,0.461,0,0.0765,0.13,137.02,252320,spotify:track:5fc6rQgAKiLutfUYWQ6QnJ,no,2017
Megan McKenna,High Heeled Shoes,0.501,0.599,0,-4.784,1,0.0266,0.00688,0,0.532,0.337,80.014,207171,spotify:track:6yb6Y5oq5Hg7IPn6irUXZx,no,2017
Train,Play That Song,0.392,0.825,0,-2.068,0,0.0535,0.0231,2.25e-06,0.0972,0.482,98.959,243253,spotify:track:77hjM9bMmgfTGJXv14UFmi,no,2017
Sam Smith,Burning,0.631,0.224,6,-9.383,1,0.0417,0.885,0,0.282,0.365,86.936,203290,spotify:track:2mb6YdoavL6db22p7XKJQZ,no,2017
Ariana Grande,Focus,0.612,0.875,1,-6.032,1,0.351,0.253,0,0.423,0.823,99.882,211360,spotify:track:3IyeQMpMEqNcEvFQGJ2eps,no,2015
Jessie J,Price Tag,0.641,0.836,5,-3.952,1,0.196,0.0287,4.05e-06,0.177,0.694,174.968,222293,spotify:track:51aGPWTJCHnRcwYZgxQ0Ym,no,2011
Colbie Caillat,Realize,0.693,0.594,1,-6.408,1,0.0325,0.13,0,0.115,0.192,123.932,244107,spotify:track:5OGkKx8jP0A5KSULEc6XYZ,no,2007
